title,content,source,pub_time
,【仁智股份：筹划控制权变更 股票5月14日起停牌不超2日】仁智股份公告称，公司控股股东、实际控制人陈泽虹正在筹划控制权变更事宜，或导致公司控股股东、实际控制人发生变更。拟转让股权比例为总股本的19.51%，无需事前审批。公司股票自2026年5月14日开市起停牌，预计不超2个交易日。停牌期间，公司将披露进展，确定后及时公告并申请复牌。,sina,2026-05-13 20:45:06
,阿里巴巴高管表示：鉴于我们在扩张算力容量方面的投资速度快于计划，我们的资本支出将超出此前公布的3800亿元人民币初始额度。,sina,2026-05-13 20:44:57
,标普将硅业评级下调至“B-”，原因是现金流持续疲软。,sina,2026-05-13 20:44:53
,阿里巴巴高管：到2033年，我们所需的算力规模将达到2022年的10倍。,sina,2026-05-13 20:44:31
,受美国 PPI 数据影响，新兴市场货币指数涨幅收窄。,sina,2026-05-13 20:43:52
,【阿里吴泳铭：模型的价格预计未来还会上涨】在2026财年Q4财报分析师电话会上，阿里CEO吴泳铭表示，本季度自由现金流是负数，是源于过去一年在AI方面的投入，未来两年的投入仍会坚定持续，因为这对于阿里是关键的窗口期。AI的投资回报非常确定，目前服务器没有一张卡是空的，客户的需求无法完全满足，排队得还很多，模型的价格预计未来还会上涨。（科创板日报）,sina,2026-05-13 20:43:31
,【多氟多：2025年年度权益分派将派发现金2.31亿元】多氟多公告称，2025年年度股东会已审议通过权益分派方案，以总股本剔除回购股份后的11.56亿股为基数，向全体股东每10股派2元现金（含税），预计派发现金2.31亿元。股权登记日为2026年5月19日，除权除息日为5月20日。部分A股股东现金红利由公司自行派发。,sina,2026-05-13 20:43:13
,【*ST宝馨：新增累计诉讼、仲裁涉案金额约6.03亿元】*ST宝馨公告称，截至公告披露日，除已披露案件外，公司及控股子公司新增累计诉讼、仲裁事项涉案金额约6.03亿元。其中，单笔涉案金额1000万元（含）以上的诉讼共12笔，涉案金额合计5.06亿元；其余单笔涉案金额1000万元以下的案件共109笔，涉案金额合计8027万元。部分案件尚未开庭审理或结案，对公司利润影响存在不确定性。,sina,2026-05-13 20:43:01
,【*ST宝馨：江苏立青所持600万股公司股票司法拍卖过户完成】*ST宝馨公告，江苏立青所持600万股公司股票司法拍卖过户完成。本次司法拍卖股权过户完成后，公司控股股东、实际控制人及其一致行动人合计持有公司股份的比例由原27.26%变更为26.43%。,sina,2026-05-13 20:42:41
,【*ST宝馨：子公司安徽宝馨智能被裁定破产清算】*ST宝馨公告称，安徽省蚌埠市蚌山区人民法院裁定受理公司对全资子公司安徽宝馨智能制造有限公司的破产清算申请，自2025年10月23日起对其进行重整。因该子公司及其管理人未按期提出重整计划草案，法院裁定终止重整程序，宣告其破产。法院定于2026年5月28日召开第一次债权人会议。截至公告披露日，母公司对该子公司连带责任保证担保余额为3863.81万元，存在履行担保义务风险。,sina,2026-05-13 20:42:30
,【欧菲光：拟发行股份购买资产事项将接受审核】欧菲光公告，公司拟通过发行股份的方式购买南昌市产盟投资管理有限公司持有的欧菲微电子（南昌）有限公司28.2461%股权。深圳证券交易所并购重组审核委员会拟于近期审核公司发行股份购买资产事项，具体会议时间待确定后另行公告。本次交易尚需深圳证券交易所审核通过以及中国证券监督管理委员会同意注册后方可实施。,sina,2026-05-13 20:42:18
,【中科电气：公司硬碳负极现有产能规模占整体负极材料产能规模比重较小】中科电气5月13日在互动平台表示，公司硬碳负极材料已实现量产出货，现有产能储备可满足客户阶段性增量需求，由于相关终端市场目前处于发展期，因此公司硬碳负极现有产能规模占整体负极材料产能规模比重较小，后续公司将结合终端市场发展情况做好相关产能储备。,sina,2026-05-13 20:41:39
,欧盟将呼吁各成员国禁止性取向矫正治疗相关行为。,sina,2026-05-13 20:41:26
,德国3月未季调经常帐录得236.35亿欧元，为2025年3月以来最大顺差。,sina,2026-05-13 20:40:54
