title,content,source,pub_time
伊朗称已采取措施保障地区航运安全,【伊朗称已采取措施保障地区航运安全】财联社5月18日电，伊朗外交部发言人巴加埃18日说，霍尔木兹海峡当前局势源于美国和以色列对伊军事行动及其“违反国际法”的行为，伊方已采取相关措施保障地区航运安全。巴加埃说，伊朗与阿曼围绕霍尔木兹海峡问题的沟通仍在继续。与此同时，伊方也已收到巴基斯坦方面提出的一系列建议，并正在进行研究。他还表示，伊朗正通过法律途径寻求向美国索取战争赔偿，但相关程序可能持续较长时间。在谈到伊朗武装力量时，巴加埃称，伊朗军方“仍拥有新的应对手段”。巴加埃强调，联合国安理会不应将地区安全问题归咎于伊朗，他批评部分涉伊决议草案“无视现实情况”。 (新华社),cls,20:02:15
,财联社5月18日电，国际原油期货短线跳水翻绿，WTI原油期货价格跌0.11%，报100.907美元/桶；布伦特原油期货价格跌0.11%，报109.139美元/桶。此前消息称美据报同意暂时豁免对伊朗石油制裁。,cls,20:03:04
,财联社5月18日电，波罗的海干散货指数下跌1.87%，至3092点。,cls,20:04:19
5天4板合肥城建：截至目前与长鑫科技无任何业务往来,"【5天4板合肥城建：截至目前与长鑫科技无任何业务往来】财联社5月18日电，合肥城建(002208)公告称，公司近期关注到网络媒体存在大量将公司与关联的报道与传闻，如“公司作为长鑫存储直接加间接大股东”等，公司现将相关情况说明如下：公司及全资子公司合肥工投工业科技发展有限公司与合肥市产业投资控股（集团）有限公司、合肥产投资本创业投资管理有限公司等合肥市属国有企业共同投资设立合肥市国资国企创新发展基金合伙企业（有限合伙）（现更名为合肥市国联资本股权投资基金合伙企业（有限合伙），简称“国联基金”）。2024年4月，国联基金实缴资金总计66,020万元，其中，公司及全资子公司工业科技总计实缴6000万元，实缴占比约9.09%，公司在国联基金中的份额较小，不对国联基金的投资决策产生重大影响；国联基金通过合肥产投壹号股权投资合伙企业（有限合伙）间接投资长鑫科技4.5亿元，公司间接投资产投壹号的比例较低，间接投资金额较小，投资占比极低，不享有对长鑫科技的控制权亦无法对其决策产生影响。上述投资收益需在基金退出后予以确认，基金退出和投资收益在时间和金额等方面均存在不确定性，长鑫科技上市对公司生产经营不产生重要影响，上述投资对公司业绩不产生重要影响。截至本公告披露日，公司与长鑫科技无任何业务往来。",cls,20:04:47
,财联社5月18日电，利弗莫尔证券显示，博瑞生物医药（苏州）股份有限公司向港交所提交上市申请书，独家保荐人为华泰国际。,cls,20:06:50
大普微：AI带动企业级SSD存储需求发展存在一定波动和不确定性 明起停牌核查,【大普微：AI带动企业级SSD存储需求发展存在一定波动和不确定性 明起停牌核查】财联社5月18日电，大普微(301666)公告称，公司股票于2026年5月14日、5月15日、5月18日连续三个交易日收盘价格涨幅偏离值累计超过30%，属于股票异常波动情形。因股价波动较大，为维护投资者利益，公司将就股票交易波动情况进行核查。经公司申请，公司股票自2026年5月19日开市起停牌，待核查结束并披露相关公告后复牌，预计停牌时间不超过3个交易日。公司及子公司生产经营正常，主营业务目前未发生重大变化。受AI商业化节奏、云计算投入及下游应用景气度变化影响，AI带动的企业级SSD存储需求发展存在一定的波动和不确定性，公司敬请广大投资者理性投资，并注意投资风险。,cls,20:10:59
铝加工行业订单爆了 海外铝订单涌来,【铝加工行业订单爆了 海外铝订单涌来】财联社5月18日电，今年以来，铝加工行业呈现出产销两旺的火热态势。记者在四川等地走访发现，铝板带箔、铝线材等产品迎来了旺盛的订单需求，铝加工企业的生产车间里也是一片繁忙景象。一家生产新能源电池的铝箔坯料和食品包装双零箔的企业，订单比去年大幅增长，目前13条铝箔铸轧产线都处于满产状态；线材、管材类铝加工企业订单也在增长，有企业每天生产的产品当天就会有运输车拉走，几乎处于0库存。记者注意到，为了应对持续增长的新能源及高端制造需求，多家铝加工企业已经开启了新一轮的产能扩张。业内人士表示，中东局势冲突也加剧了全球铝产业链的不确定性，导致海外部分铝厂减产、供应收紧。相比之下，国内铝产业链展现出极强的韧性与稳定性，有效承接了海外转移的订单需求。数据显示，2026年1-4月，我国未锻轧铝及铝材累计出口205.3万吨，同比增加8.9%。 (央视财经),cls,20:17:50
中华慈善总会紧急为广西柳州地震灾区采购应急物资,【中华慈善总会紧急为广西柳州地震灾区采购应急物资】财联社5月18日电，广西柳州市柳南区发生5.2级地震后，今天，中华慈善总会在应急管理部指导下，携手江苏常州市慈善总会捐赠100万元，紧急采购应急帐篷、保温毯、蚊香、矿泉水等一批灾区安置点急需物资，用于受灾群众生活保障、过渡安置。 (央视新闻),cls,20:18:22
三部门调拨中央救灾物资支持湖南、广西做好救灾救助工作,【三部门调拨中央救灾物资支持湖南、广西做好救灾救助工作】财联社5月18日电，针对湖南、广西暴雨洪涝、地震等灾害影响，根据灾区救灾救助需要，国家防灾减灾救灾委员会办公室、应急管理部会同国家粮食和物资储备局向湖南调拨帐篷、折叠床、夏凉被、折叠桌凳、家庭应急包等中央救灾物资1.8万件，并在前期向广西调拨1万件中央救灾物资基础上，增加调拨折叠床、家庭照明灯、家庭应急包等中央救灾物资5000件，支持两省（自治区）妥善做好受灾群众安置救助和基本生活保障。 (央视新闻),cls,20:20:45
,财联社5月18日电，加拿大皇家银行预计标普500指数未来12个月将涨至7900点，意味着约7.7%的上涨空间，同时任何回调很可能保持在5%-10%的范围内。,cls,20:24:15
,【“十五五”上海10万台人形机器人进工厂，每年10亿元支持超级个体OPC】在5月18日举行的“开局起步‘十五五’”新闻发布会上，上海市经济信息化委主任汤文侃介绍，面向“十五五”，上海将全面实施“人工智能+”行动，以人工智能引领产业范式变革，力争在打造智能经济新形态上走在全国前列。主要有5方面措施：首先，推动制造业智能化转型。聚焦集成电路、高端装备、汽车等重点产业，以10家样板企业为牵引，一体化布局具身智能、工业智能体、工业语料和智算云平台，培育智能原生工厂。力争到“十五五”末，推动10万台人形机器人进工厂，规上工业企业智能体应用普及率超过80%。,sina,2026-05-18 20:24:33
,瑞安航空首席执行官：欧盟不会缺少航空燃料。,sina,2026-05-18 20:24:02
,【凯龙高科：出售回购股份122.33万股 所得资金3937.05万元】凯龙高科公告称，截至2026年5月15日，公司已完成出售已回购股份计划，累计出售122.33万股，占公司当前总股本比例为1.07%，出售所得资金3937.05万元（不含交易费用），成交最高价43.30元/股，最低价17.39元/股，均价32.18元/股。所得资金将用于补充流动资金，不会对公司经营、财务和未来发展产生重大影响。,sina,2026-05-18 20:23:02
,加拿大皇家银行：预计标普500指数未来12个月将涨至7900点，意味着约7.7%的上涨空间，同时任何回调很可能保持在5%-10%的范围内。,sina,2026-05-18 20:22:43
,瑞安航空首席执行官：美国的航空交通成本“极其高昂”。,sina,2026-05-18 20:21:52
,【三部门调拨中央救灾物资支持湖南、广西做好救灾救助工作】针对湖南、广西暴雨洪涝、地震等灾害影响，根据灾区救灾救助需要，国家防灾减灾救灾委员会办公室、应急管理部会同国家粮食和物资储备局向湖南调拨帐篷、折叠床、夏凉被、折叠桌凳、家庭应急包等中央救灾物资1.8万件，并在前期向广西调拨1万件中央救灾物资基础上，增加调拨折叠床、家庭照明灯、家庭应急包等中央救灾物资5000件，支持两省（自治区）妥善做好受灾群众安置救助和基本生活保障。 (央视新闻),sina,2026-05-18 20:21:11
,伊朗边防指挥官：边防人员查获了100万升走私燃料。,sina,2026-05-18 20:20:30
,【证监会李超：更大力度支持科技创新与北交所改革】中国证监会副主席李超5月18日在2026北京上市公司高质量发展大会上表示，上市公司是资本市场的基石，高质量的上市公司群体是实现中国式现代化的重要力量。当前，资本市场底层逻辑正发生深刻变化，市场主体、产品和机制全面高质量发展活力开始迸发。证监会将以更大力度支持科技创新、推进北交所深化改革、夯实上市公司高质量发展基础，助力首都经济高质量发展迈上新台阶。,sina,2026-05-18 20:19:41
,国际能源署署长比罗尔：随着北半球春耕和夏季旅游旺季的到来，柴油、化肥、航空燃油和汽油的需求增加，库存消耗将更快。在美以于2月底对伊朗发动袭击之前，石油市场存在大量过剩，商业库存处于非常高的水平。但由于战争，形势已迅速转变。,sina,2026-05-18 20:19:07
,【铝加工行业订单爆了 海外铝订单涌来】今年以来，铝加工行业呈现出产销两旺的火热态势。记者在四川等地走访发现，铝板带箔、铝线材等产品迎来了旺盛的订单需求，铝加工企业的生产车间里也是一片繁忙景象。一家生产新能源电池的铝箔坯料和食品包装双零箔的企业，订单比去年大幅增长，目前13条铝箔铸轧产线都处于满产状态；线材、管材类铝加工企业订单也在增长，有企业每天生产的产品当天就会有运输车拉走，几乎处于0库存。记者注意到，为了应对持续增长的新能源及高端制造需求，多家铝加工企业已经开启了新一轮的产能扩张。业内人士表示，中东局势冲突也加剧了全球铝产业链的不确定性，导致海外部分铝厂减产、供应收紧。相比之下，国内铝产业链展现出极强的韧性与稳定性，有效承接了海外转移的订单需求。数据显示，2026年1-4月，我国未锻轧铝及铝材累计出口205.3万吨，同比增加8.9%。 (央视财经),sina,2026-05-18 20:18:46
,市场消息： Keybanc将英伟达的目标股价从每股275美元上调至每股300美元。,sina,2026-05-18 20:17:53
,以色列方面消息：一枚炸弹无人机在与黎巴嫩的边界以色列一侧坠毁，未启动警报。,sina,2026-05-18 20:17:03
,"【晶方科技：公司投资的VisIC公司正积极和知名汽车厂家或TIER1厂商进行芯片及模块设计的合作】晶方科技在第一季度业绩说明会上表示，公司投资的以色列VisIC公司为全球领先的第三代半导体GaN（氮化镓）器件设计公司,正在积极开发基于硅基氮化镓技术的400V//650V/800V等逆变器方案，其D3GAN技术具有导通电阻低，开关频率高，损耗小，可靠性高等特点。目前VisIC公司将车用逆变器领域作为主要拓展领域之一，正积极和知名汽车厂家或TIER1厂商进行芯片及模块设计的合作。“MEMS传感器芯片先进封装测试平台”项目为公司牵头承担的国家重点研发计划项目，目前项目技术工艺开发、客户拓展、商业化应用等均有效推进实施，项目正处于验收结题阶段。",sina,2026-05-18 20:16:33
,消息人士称，国际足联媒体权利官员已访问印度，目前印度足球主管部门尚未签署世界杯转播协议。,sina,2026-05-18 20:15:35
,【中华慈善总会紧急为广西柳州地震灾区采购应急物资】广西柳州市柳南区发生5.2级地震后，今天，中华慈善总会在应急管理部指导下，携手江苏常州市慈善总会捐赠100万元，紧急采购应急帐篷、保温毯、蚊香、矿泉水等一批灾区安置点急需物资，用于受灾群众生活保障、过渡安置。（央视新闻）,sina,2026-05-18 20:15:01
,【得利斯：部分募投项目延期，预计2027年完成】得利斯公告称，结合“200万头/年生猪屠宰及肉制品加工项目”和“得利斯国内市场营销网络体系建设项目”实际进展，在实施主体、地点、用途及规模不变情况下，调整项目达到预定可使用状态日期。前者从2026年6月30日延至2027年2月28日，后者从2026年7月24日延至2027年6月30日。延期系设备安装调试耗时、市场环境变化等因素所致，不损害股东利益，符合相关规定。该议案已获公司董事会通过。,sina,2026-05-18 20:14:04
,【*ST中岩：拟公开挂牌转让全资子公司股权】*ST中岩公告，为持续优化资产结构、聚焦核心主业，公司拟通过西南联合产权交易所有限责任公司公开挂牌转让所持有的全资子公司北京中岩工程管理有限公司100%股权。本次交易完成后，公司不再持有北京中岩公司股权，北京中岩公司不再纳入公司合并财务报表范围。根据评估报告，北京中岩公司股东全部权益评估价值为人民币532.1万元，本次交易挂牌转让底价不低于经备案的评估结果，首次挂牌底价为人民币532.1万元，具体交易金额将按公开挂牌竞价结果确定。,sina,2026-05-18 20:13:43
,【法兴银行：若英国数据弱于预期，英镑或将承压】法国兴业银行的分析师Kit Juckes在一份报告中称，如果本周公布的英国经济数据弱于预期，那么英镑可能会受到打压。英国的就业数据将于本周二公布，随后是周三的英国通胀数据，以及周五的英国零售销售数据。他表示：“本周一系列的经济数据……如果情况比人们所担心的还要糟糕，只会进一步压低英镑汇率。”近期由于英国的政治不确定性，英镑汇率已有所下跌。,sina,2026-05-18 20:13:39
,【江丰电子：签订交易合同，与日本爱发科共同筹划整合双方平板显示靶材业务】江丰电子公告，为实现通过将江丰电子及日本爱发科直接持有或通过其子公司持有的平板显示靶材业务（但不包括IGZO材料的相关业务）转移至本业务的专业运营主体北京丰科晶晟电子材料有限公司，从而实现双方平板显示靶材业务整合，公司与北京丰科芯创股权投资基金中心、北京芯创智造二期创业投资基金、株式会社ULVAC、爱发科投资有限公司、丰科晶晟于近日签订了《Master Framework Agreement》。本协议的签订将充分发挥合作各方技术、产能、市场与资源等方面的优势，实现强强联合、优势互补，助力丰科晶晟进一步拓展市场空间，提升产品核心竞争力。,sina,2026-05-18 20:13:31
,伊朗方面消息：伊朗卫生部长与伊朗革命卫队负责人讨论美国和以色列施加的战争造成的损害。,sina,2026-05-18 20:13:22
