title,content,source,pub_time
,财联社5月13日电，美元指数在PPI数据公布后延续涨势，最新上涨0.26%，报98.58点。,cls,20:32:28
,财联社5月13日电，美国4月扣除食品和能源的最终需求PPI较上年同期上升5.2%，市场预估为增长4.3%。,cls,20:34:12
,财联社5月13日电，美国30年期国债收益率达到5.045%，为自7月以来最高值。,cls,20:35:45
,欧洲股市涨幅收窄，富时斯托克600指数日内目前基本持平。,sina,2026-05-13 20:36:18
,【卫宁健康：拟3000万-5000万元回购股份用于注销】卫宁健康公告称，公司拟使用自有资金3000万元-5000万元，以集中竞价方式回购公司部分股份，用于注销并减少注册资本。回购价格不超过13.14元/股，实施期限为自2026年5月13日股东会审议通过方案之日起不超12个月。按回购价格上限和金额上下限测算，预计回购股份228.31万股-380.52万股，约占公司目前总股本0.10%-0.17%。本次回购存在无法实施或部分实施等风险。,sina,2026-05-13 20:35:35
,"【美股盘前要闻速递】
①美股三大指数期货各有涨跌，道指期货跌0.53%，标普500指数期货跌0.07%，纳指期货上涨0.51%。
②德国DAX指数涨0.83%，英国富时100指数跌0.12%，法国CAC40指数跌0.29%，欧洲斯托克50指数涨0.37%。
③WTI原油涨0.05%，报102.22美元/桶。布伦特原油涨0.03%，报107.79美元/桶。
④央视新闻报道，5月13日美国总统特朗普乘专机抵达北京。应国家主席习近平邀请，美利坚合众国总统唐纳德·特朗普于5月13日至15日对中国进行国事访问。这是中美两国元首继去年10月釜山之后再次面对面会晤，也是美国总统时隔9年再次访华。习近平主席将同特朗普总统就事关中美关系以及世界和平与发展的重大问题深入交换意见。
⑤英国卫生大臣韦斯·斯特里廷已向盟友表示，他准备辞职，可能最早于明天触发一场党内领导权竞选。这位卫生大臣在国王演讲前的一场持续仅16分钟的会议中，与首相斯塔默发生正面交锋，会议焦点是当前笼罩工党的动荡局势。
⑥OPEC发布月报，将2026年全球原油需求增速预期从138万桶/日下调至117万桶/日，将2027年全球原油需求增速预期从134万桶/日上调至154万桶/日。
⑦英伟达股价盘前上涨2.4%。
⑧阿里巴巴盘前下跌1.8%。此前该发布2026财年第四季度财报，该公司第四季度营收2433.8亿元，不及市场预期。
⑨SpaceX概念基金”Destiny Tech100美股盘前反弹，涨超13%，上一交易日收跌25%。消息面上，SpaceX与谷歌就火箭发射协议进行谈判。",sina,2026-05-13 20:35:30
,10年期美债收益率升至4.49%，创去年7月以来最高水平。,sina,2026-05-13 20:35:24
,【维通利：获深交所同意上市 股票代码001393】维通利公告称，2024年7月26日，公司召开股东大会审议通过本次发行上市相关议案。2025年12月30日，上市申请获深交所上市审核委员会审议通过。2026年1月28日，获中国证监会同意注册批复。5月13日，深交所同意公司股票上市，证券简称为“维通利”，股票代码为“001393”。公司本次发行上市前股本总额18700万元，发行后为24933.3334万元。本次公开发行6233.3334万股，占发行后股份总数比例不低于25%。,sina,2026-05-13 20:34:17
,【新天药业：已完成244.1万股已回购股份出售 所得资金用于补流】新天药业公告称，公司于2026年4月28日至7月27日出售已回购股份，截至5月12日，累计出售244.1万股，占总股本1.00%，减持所得资金2457.78万元。本次出售已回购股份计划已实施完毕，相关事项不会导致公司控制权和股权结构变动。所得资金将用于补充流动资金，出售股份价格与回购价格差额部分计入或冲减资本公积，不影响当期利润。,sina,2026-05-13 20:34:01
,彭博美元现货指数升至日内高点。,sina,2026-05-13 20:33:55
,美国30年期国债收益率触及5.045%，创去年7月以来新高<US30YT=RR>。,sina,2026-05-13 20:33:49
,美债下跌，4月份PPI涨幅超出预期。,sina,2026-05-13 20:33:32
,现货黄金在美国经济数据公布后小幅扩大跌幅，最新报每盎司4680.19美元，跌幅0.7%。,sina,2026-05-13 20:33:16
,【超讯通信与南一智能签署合作协议 深化人工智能与算力领域协同合作】据超讯通信消息，5月13日，超讯通信与南一智能在南宁举行签约仪式，双方正式签署《人工智能业务联合运营合作协议》，就共同推进人工智能服务平台运营、算力资源协同及海外业务拓展等方向达成深度合作。,sina,2026-05-13 20:32:39
,美元/日元上涨0.16%，报157.86。,sina,2026-05-13 20:32:26
,据航运数据及一位业内消息人士透露，印度哈尔迪亚石化公司已从阿曼进口石脑油，以替代来自科威特和卡塔尔的供应。,sina,2026-05-13 20:32:14
,美国PPI数据公布后，现货黄金短线下挫约10美元，美元指数DXY短线上6点。,sina,2026-05-13 20:31:45
,美国两年期国债收益率最新上涨1.5个基点，报4.011%。,sina,2026-05-13 20:31:34
,美国10年期国债收益率在PPI数据公布后上行，最新上涨1.5个基点，报4.487%。,sina,2026-05-13 20:31:25
,两年期与10年期美国国债收益率曲线最新维持正利差47.3个基点。,sina,2026-05-13 20:31:19
,标普500股指期货转跌。,sina,2026-05-13 20:30:49
,勃肯高管表示，截至目前，欧洲、中东和非洲地区已确认存在1000万至1200万欧元的营收风险，该公司认为可以通过其他区域分部抵消这一影响。,sina,2026-05-13 20:30:35
,"美国4月PPI月率 1.4%，预期0.5%，前值由0.50%修正为0.7%。
美国4月PPI年率 6%，预期4.9%，前值由4.00%修正为4.3%。",sina,2026-05-13 20:30:25
