title,content,source,pub_time
美国住宅建筑商信心回升 负担能力仍拖累市场,【美国住宅建筑商信心回升 负担能力仍拖累市场】财联社5月18日电，美国5月住宅建筑商信心回升，但整体仍处低位，负担能力问题在春季销售旺季继续拖累市场前景。美国全国住宅建筑商协会（NAHB）和富国联合发布的市场状况指数上升3点至37。该指数低于50意味着认为市场状况不佳的建筑商多于认为状况良好的。“长期利率近期上升将继续抑制购房需求，”NAHB首席经济学家Robert Dietz在声明中表示。“尽管包括中西部部分地区的一些区域市场表现相对强劲，但房地产市场仍面临严重的负担能力挑战。”虽然乐观情绪增强，但借贷成本自伊朗战争爆发以来显著上升，持续存在的负担压力仍让潜在购房者望而却步。建筑商不得不通过降价以及提供优惠措施来应对。未来六个月销售预期指标上升3点至45，连续第五个月低于50这一荣枯线。当前销售指标上升3点至40，潜在买家流量指标也回升。,cls,22:57:14
以军称在黎巴嫩打死一名杰哈德指挥官,【以军称在黎巴嫩打死一名杰哈德指挥官】财联社5月18日电，以色列国防军18日发表声明称，以军当天凌晨在黎巴嫩东部巴勒贝克地区发动空袭，打死巴勒斯坦伊斯兰圣战组织（杰哈德）负责贝卡地区事务的指挥官瓦埃勒·马哈茂德·阿卜杜勒·哈利姆。以军称，阿卜杜勒·哈利姆负责指挥杰哈德武装人员与黎巴嫩真主党协同作战。 (新华社),cls,22:59:24
,市场消息：特朗普将推出更多处方药折扣方案。,sina,2026-05-18 22:59:05
,【欧盟警示伊朗冲突或将引发滞胀冲击】欧盟委员会官员瓦尔迪斯・东布罗夫斯基斯表示，受伊朗局势引发的滞胀冲击影响，欧盟拟下调经济增长预期、上调通胀预测值。他警告称，油价突破 100 美元关口，叠加霍尔木兹海峡能源供应受阻，将拖累经济增长、推高通胀，同时压缩政策调控空间。欧盟还提醒，冲突若长期持续，能源供给瓶颈将进一步加剧，库存与物价压力或将延续至 2027 年。,sina,2026-05-18 22:58:45
,土耳其外交部长：我们支持巴基斯坦在伊朗和美国之间进行的调解。,sina,2026-05-18 22:58:14
,【美国住宅建筑商信心回升 负担能力仍拖累市场】美国5月住宅建筑商信心回升，但整体仍处低位，负担能力问题在春季销售旺季继续拖累市场前景。美国全国住宅建筑商协会（NAHB）和富国联合发布的市场状况指数上升3点至37。该指数低于50意味着认为市场状况不佳的建筑商多于认为状况良好的。“长期利率近期上升将继续抑制购房需求，”NAHB首席经济学家Robert Dietz在声明中表示。“尽管包括中西部部分地区的一些区域市场表现相对强劲，但房地产市场仍面临严重的负担能力挑战。”虽然乐观情绪增强，但借贷成本自伊朗战争爆发以来显著上升，持续存在的负担压力仍让潜在购房者望而却步。建筑商不得不通过降价以及提供优惠措施来应对。未来六个月销售预期指标上升3点至45，连续第五个月低于50这一荣枯线。当前销售指标上升3点至40，潜在买家流量指标也回升。,sina,2026-05-18 22:57:34
,【克宫：俄方希望恢复乌克兰和平进程】俄罗斯总统新闻秘书佩斯科夫5月18日表示，围绕解决乌克兰问题的和平进程目前处于停顿状态，俄方希望恢复这一进程。佩斯科夫说，俄方希望美国继续在乌克兰问题上发挥调解作用。（新华社）,sina,2026-05-18 22:56:58
,【以军称在黎巴嫩打死一名杰哈德指挥官】以色列国防军18日发表声明称，以军当天凌晨在黎巴嫩东部巴勒贝克地区发动空袭，打死巴勒斯坦伊斯兰圣战组织（杰哈德）负责贝卡地区事务的指挥官瓦埃勒·马哈茂德·阿卜杜勒·哈利姆。以军称，阿卜杜勒·哈利姆负责指挥杰哈德武装人员与黎巴嫩真主党协同作战。（新华社）,sina,2026-05-18 22:56:19
,土耳其外长表示：伊美双方完全有理由通过谈判寻求折中方案、展开对话协商。,sina,2026-05-18 22:55:31
,德国外长：伊朗未来必须不再对该地区国家构成威胁。绝不能允许其获得核武器。其弹道导弹计划及助长地区不稳定和冲突的政策必须停止。,sina,2026-05-18 22:54:47
,【希捷股价大跌，CEO称建设新工厂将“耗时太长”】希捷科技股价盘中一度大跌8.3%。此前，管理层在摩根大通会议上的发言引发了投资者的担忧，即该公司可能无法跟上对存储芯片日益飙升的需求。首席执行官Dave Moseley在被问及是否计划扩大产能时表示，建造新工厂将“耗时太长”，并可能导致公司最终面临产能过剩的局面。,sina,2026-05-18 22:54:12
,市场消息：欧盟将下调经济增长预期，上调通胀预期。,sina,2026-05-18 22:54:09
,【分析师：美联储未来或需加速购债】上周，美联储表示，将把每月短期国债净购买规模从今年早些时候的400亿美元放缓至100亿美元。目前，作为美联储一项关键负债的银行准备金似乎相当充足。但Wrightson的分析师在一份报告中表示，从长远来看，以每月100亿美元的速度扩张资产负债表可能不足以跟上该国经济不断增长的需求。无论如何，进一步放缓净购买规模将有发出美联储正倾向于更精简准备金制度信号的风险。他们预计，新任主席凯文·沃什不太可能在初期在资产负债表上掀起波澜：“沃什主席将希望在美国联邦公开市场委员会内部建立共识，并且可能会希望避免在首次会议之前给人留下先发制人干预委员会的印象。”,sina,2026-05-18 22:53:53
,【三菱日联：随着美国加息前景增强，美元有上涨空间】三菱日联的分析师在一份报告中表示，短期内美元可能会进一步走高，因为高企的能源价格使得美国降息的可能性越来越小，同时加息的前景在增强。周三公布的美联储会议纪要“可能会显示出对降息的反对意见日益增加“。他们表示，此外，随着凯文·沃什即将接任美联储主席一职，他的首次公开讲话将至关重要。伦敦证券交易所集团的数据显示，美国货币市场目前预计2027年1月加息的概率为71%。三菱日联(MUFG)的分析师表示，任何表明沃什对通胀风险感到担忧的迹象都可能提高加息预期并提振美元。DXY美元指数下跌0.2%，至99.083，隔夜曾升至99.409的近六周高点。,sina,2026-05-18 22:53:03
,【中国上市公司协会宋志平：2025年全市场累计分红2.43万亿元】5月18日，在2026北京上市公司高质量发展大会暨投融资并购对接会上，中国上市公司协会会长宋志平指出，随着新“国九条”及“1+N”政策体系持续落地见效，多层次、广覆盖的市场体系更加完备。“十四五”期间，全市场上市公司营收年均增长6.6%，制造业上市公司净利润年均增长5.1%，研发投入较“十三五”期间增长了1.3倍，科技板块市值占比超过四分之一，全市场累计分红10.8万亿元，较“十三五”期间增长97%，相当于同期股权融资规模的1.8倍。全市场3711家上市公司公布2025年现金分红方案，合计分红金额2.43万亿元。宋志平指出，北京上市公司是首都经济发展的“压舱石”与“领头雁”，高精尖产业支撑作用显著，十大高精尖产业规模均达千亿级，新一代信息技术、医药健康等产业规模超万亿。针对“内卷式”竞争，宋志平指出，“内卷式”竞争深陷价格内卷，高端化本质上是企业主动突破恶性成本竞争循环的战略选择。宋志平表示，对企业而言，必须用创新和创造价值的方式着力开展细分化、高端化、品牌化经营模式，要全面增强自主创新能力，推动科技创新和产业创新深度融合。(新京报),sina,2026-05-18 22:51:43
,土耳其外交部长：首要任务是维持伊朗战争的停火状态，我们愿意相信美国和伊朗都清楚重启战端的危险性。,sina,2026-05-18 22:51:32
,美国总统特朗普：在共和党漫长而辉煌的历史中，最糟糕的国会议员是汤姆·马西。他是一个阻挠者和傻瓜。明天，请投票把他赶下台。这将是美国的伟大一天！,sina,2026-05-18 22:50:06
,Tomra成为英国头部连锁零售商指定供应商。,sina,2026-05-18 22:49:41
,【高盛：中东局势升级已成市场头号风险】高盛警示，中东冲突再度激化，或是霍尔木兹海峡长期停运，是当前金融市场最突出的下行风险。分析师多米尼克・威尔逊表示，地缘紧张情绪降温推动股市走强、人工智能板块领涨，但市场仍低估了极端下行风险。该行同时提醒人工智能板块估值已处于高位，且不顾当前市场乐观情绪，下调了 2026 年全年降息预期。,sina,2026-05-18 22:49:10
,【任鸿斌会长会见美国超威半导体公司董事会主席兼首席执行官苏姿丰】5月18日，中国贸促会会长任鸿斌在京会见美国超威半导体公司董事会主席兼首席执行官苏姿丰一行。双方就促进中美工商界务实合作、服务外资企业在华发展、参与2026年APEC系列工商界活动等议题进行交流。（中国贸促）,sina,2026-05-18 22:48:50
,受回购目标提振，COGNIZANT股价上涨5.8%，创2月以来最大涨幅。,sina,2026-05-18 22:48:14
,中国儒意：于2026年5月18日以每股1.46港元回购640万股股份。,sina,2026-05-18 22:47:43
