title,content,source,pub_time
,财联社4月17日电，据房利美，美国30年期固定利率抵押贷款在4月16日当周的平均利率为6.30%，较前一周的6.37%有所下降。,cls,00:01:32
特朗普说将邀请以黎领导人前往白宫会谈,【特朗普说将邀请以黎领导人前往白宫会谈】财联社4月17日电，美国总统特朗普16日在社交媒体上说：“我将邀请以色列总理内塔尼亚胡和黎巴嫩总统奥恩前往白宫，举行以色列与黎巴嫩之间首次有意义的会谈。” (新华社),cls,00:03:16
,财联社4月17日电，纳斯达克综合指数涨幅扩大，现涨0.5%，最新报24134.92点。,cls,00:04:50
叙利亚过渡政府接管所有在叙美军基地,【叙利亚过渡政府接管所有在叙美军基地】财联社4月17日电，据叙利亚国家电视台4月16日报道，叙过渡政府国防部表示，在美国及其主导的国际联盟部队撤出后，叙过渡政府部队已接管叙东北部哈塞克省卡斯拉克军事基地。叙利亚过渡政府外交部当天也发表声明，对在叙所有美军基地向叙过渡政府移交表示欢迎。此前，叙过渡政府国防部已接管叙东北部哈塞克省的沙达迪军事基地、鲁迈兰军事基地和叙南部的坦夫军事基地。 (新华社),cls,00:05:25
,财联社4月17日电，谷歌云宣布BigQuery Studio笔记本画廊全面正式上线。,cls,00:09:05
特朗普宣布黎以将停火后 以军大规模空袭黎巴嫩南部,【特朗普宣布黎以将停火后 以军大规模空袭黎巴嫩南部】财联社4月17日电，在美国总统特朗普宣布黎巴嫩和以色列将于贝鲁特时间当天午夜停火后，以色列国防军正在对黎巴嫩南部多个地区发动大规模空袭。黎南部城市及其周边地区可以听到导弹爆炸声，战机的轰鸣声也持续不断。美国总统特朗普16日说，黎巴嫩与以色列将于美国东部时间当天17时正式启动为期10天的停火。 (央视新闻),cls,00:12:04
伊朗武装部队司令：敌人对战局存在“误判”,【伊朗武装部队司令：敌人对战局存在“误判”】财联社4月17日电，据伊朗法尔斯通讯社16日报道，伊朗武装部队哈塔姆安比亚中央总部司令阿卜杜拉希在会见巴基斯坦陆军参谋长穆尼尔时表示，敌人对伊朗发动侵略源于其对伊朗人民抵抗意志以及伊朗武装部队防御能力的“误判”。会见中，阿卜杜拉希对巴基斯坦政府和人民在冲突期间对伊朗的支持表示感谢，并强调伊朗武装部队已作好全面防御准备。穆尼尔介绍了巴方为缓和地区局势所作努力，表示将继续推动相关谈判。 (新华社),cls,00:16:27
,财联社4月17日电，美国超微公司涨近8%，英特尔涨超5%。,cls,00:21:27
限特朗普战争权力议案遭美众院否决,【限特朗普战争权力议案遭美众院否决】财联社4月17日电，美国国会众议院当地时间4月16日以214票赞成、213票反对的表决结果，以微弱优势否决了民主党发起的一项议案。该议案要求总统特朗普结束对伊朗的军事行动，并在进一步对伊朗采取军事行动前必须获得国会授权。该议案此前一天已在参议院遭否决。民主党方面表示将继续提出类似议案，直到对伊朗战事结束或国会授权继续展开军事行动为止。依据美国宪法，只有国会能授权发动战争。美国国会1973年通过的法案规定，仅由针对美国的攻击或迫在眉睫的威胁所引发的国家紧急状态下，美国总统才能在未经国会授权的情况下采取有限的军事行动。 (CCTV国际时讯),cls,00:26:45
,布伦特原油突破99美元/桶，日内涨4.40%。,sina,2026-04-17 00:33:54
,WTI原油日内涨3%，现报94.04美元/桶。,sina,2026-04-17 00:33:46
,WTI原油突破94美元/桶，日内涨2.99%。,sina,2026-04-17 00:33:45
,海湾及欧洲官员认为，美国需要六个月时间才能与伊朗达成协议。,sina,2026-04-17 00:33:28
,欧洲央行莱恩：市场相信我们会采取必要的行动。,sina,2026-04-17 00:33:05
,【限特朗普战争权力议案遭美众院否决】美国国会众议院当地时间4月16日以214票赞成、213票反对的表决结果，以微弱优势否决了民主党发起的一项议案。该议案要求总统特朗普结束对伊朗的军事行动，并在进一步对伊朗采取军事行动前必须获得国会授权。该议案此前一天已在参议院遭否决。民主党方面表示将继续提出类似议案，直到对伊朗战事结束或国会授权继续展开军事行动为止。 依据美国宪法，只有国会能授权发动战争。美国国会1973年通过的法案规定，仅由针对美国的攻击或迫在眉睫的威胁所引发的国家紧急状态下，美国总统才能在未经国会授权的情况下采取有限的军事行动。（CCTV国际时讯）,sina,2026-04-17 00:25:44
,欧盟委员会主席冯德莱恩：欢迎由特朗普斡旋促成的以色列与黎巴嫩之间为期10天的停火。欧洲将继续呼吁全面尊重黎巴嫩的主权和领土完整。我们将通过大量人道主义援助继续支持黎巴嫩人民。,sina,2026-04-17 00:25:16
,【茅台公告揭传言“谜底”，董办回应：王莉将于4月30日培训结束后回归】就在年报披露前夕，市场出现关于茅台集团总经理、贵州茅台代总经理王莉“失联”的相关市场消息。记者在查阅同日披露的董事会决议公告时注意到一项细节：公告明确写道“公司董事王莉因在外学习培训委托公司董事长陈华出席会议”。记者致电贵州茅台董事会办公室并得到公司回应：王莉预计于4月30日结束培训后返回公司。同时，公司董办就王莉培训期间履职情况作了答复。,sina,2026-04-17 00:22:54
,【叙利亚过渡政府接管所有在叙美军基地】据叙利亚方面16日消息，叙过渡政府国防部表示，在美国及其主导的国际联盟部队撤出后，叙过渡政府部队已接管叙东北部哈塞克省卡斯拉克军事基地。叙利亚过渡政府外交部当天也发表声明，对在叙所有美军基地向叙过渡政府移交表示欢迎。此前，叙过渡政府国防部已接管叙东北部哈塞克省的沙达迪军事基地、鲁迈兰军事基地和叙南部的坦夫军事基地。（央视新闻）,sina,2026-04-17 00:22:07
,美国超微公司涨近8%，英特尔涨超5%。,sina,2026-04-17 00:21:48
,英国央行货币政策委员泰勒：预测显示劳动力市场持续放松。劳动力市场对伊朗战争的反应是英国央行决策的关键。,sina,2026-04-17 00:20:50
,据纽约邮报：特朗普政府因卡车司机审查问题扣留对纽约州的 7300 万美元资金。,sina,2026-04-17 00:19:17
,美国参议院通过一项法案，推翻拜登政府时期针对明尼苏达州的采矿禁令，利好安托法加斯塔公司的双金属项目。,sina,2026-04-17 00:18:20
,据以色列 N12 新闻频道： 以色列总理内塔尼亚胡称以色列国防军将继续驻守黎巴嫩南部缓冲区。,sina,2026-04-17 00:18:04
,欧洲央行首席经济学家Lane：没有看到关于伊朗影响的决定性信息。,sina,2026-04-17 00:17:08
,【中际旭创：部分重点客户正在规划 2028 年的需求，有望在 2028 年进一步加大资本开支】中际旭创在投资者关系活动记录表中提到，客户已经给到 2026-2027 年的需求指引，部分重点客户正在规划 2028 年的需求，有望在 2028 年进一步加大资本开支，需要的产品类型也会更加丰富，数量会进一步提升。但这还无法全面反映2028年的需求，仍有许多客户尚未给出指引。随着时间推移，这部分需求会逐步清晰起来。这背后的主要原因是 AI 算力需求仍在迅速增长，一些AI应用甚至已形成闭环，因此重点客户有信心进一步加大资本开支投入。,sina,2026-04-17 00:16:27
,【扎哈罗娃：日方诋毁邻国是为自身再军事化辩护】俄罗斯外交部发言人扎哈罗娃16日在每周例行发布会上表示，日本在公共空间大肆传播关于来自俄罗斯及其他邻国所谓“威胁”的毫无根据的言论，试图为自身加速再军事化辩护。她强调，日本给亚太地区的稳定与繁荣带来了严重风险。扎哈罗娃指出，日本政府日前发布的2026年版《外交蓝皮书》再次包含俄方不可接受的表述，俄方注意到日方对俄敌对言论正在加剧。自2025年10月以来，日本政府对俄外交政策路线几乎没有变化，原封不动地保留了前几年的观点，且变本加厉。俄方认为，日方试图持续否认二战公认的结果。（央视新闻）,sina,2026-04-17 00:15:35
,【伊朗武装部队司令：敌人对战局存在“误判”】据伊朗法尔斯通讯社16日报道，伊朗武装部队哈塔姆安比亚中央总部司令阿卜杜拉希在会见巴基斯坦陆军参谋长穆尼尔时表示，敌人对伊朗发动侵略源于其对伊朗人民抵抗意志以及伊朗武装部队防御能力的“误判”。 会见中，阿卜杜拉希对巴基斯坦政府和人民在冲突期间对伊朗的支持表示感谢，并强调伊朗武装部队已作好全面防御准备。 穆尼尔介绍了巴方为缓和地区局势所作努力，表示将继续推动相关谈判。(新华社),sina,2026-04-17 00:15:16
,【伊朗回应美加大经济制裁：这是“经济恐怖主义”】当地时间4月16日，伊朗外交部发言人巴加埃在社交平台回应美国方面威胁加大对伊朗制裁时表示，美国这些政策是“故意给人们带来痛苦”，这种行为是“经济恐怖主义”和“敲诈”，实质上构成反人类罪和种族灭绝罪。据美国方面15消息，美国财政部长贝森特当天警告称，美国正准备加大对伊朗的经济打击力度，并表示这些新举措“在经济上将相当于军事轰炸行动”。（央视新闻）,sina,2026-04-17 00:15:12
,美国法官叫停总统特朗普的白宫宴会厅的地上施工部分。,sina,2026-04-17 00:13:47
